user_id,item_id,rating,timestamp,user_id_idx,item_id_idx
218,410,3,881288574,217,408
655,1195,3,887693376,654,1178
405,85,4,885547407,404,84
308,488,4,887736696,307,481
938,126,4,891356656,937,125
604,100,5,883668097,603,99
342,216,5,875320104,341,215
823,566,4,878439605,822,559
371,1,4,877487440,370,0
790,42,5,885156686,789,41
429,546,3,882387140,428,539
868,427,4,877103679,867,424
130,181,5,874953621,129,180
94,472,3,891723707,93,465
591,26,3,891031526,590,25
514,98,5,875309473,513,97
224,724,3,888082742,223,716
921,252,4,879380142,920,251
263,181,4,891299448,262,180
575,168,5,878148358,574,167
835,187,4,891033078,834,186
454,117,3,888267343,453,116
521,2,3,886063310,520,1
321,428,4,879441336,320,425
113,258,5,875075887,112,257
148,172,5,877016513,147,171
786,381,3,882843397,785,379
574,286,3,891278916,573,285
660,68,4,891199391,659,67
159,323,4,880485443,158,321
943,508,5,875501795,942,501
654,1285,4,887864998,653,1267
28,164,4,881960945,27,163
357,473,3,878951831,356,466
664,805,5,878090381,663,795
267,498,5,878971902,266,491
307,227,5,879538922,306,226
554,174,5,876550257,553,173
889,1048,3,880177435,888,1033
622,833,4,882590955,621,822
293,200,4,888906655,292,199
235,211,5,889655162,234,210
279,275,3,875249232,278,274
649,252,4,891440624,648,251
943,121,3,875502096,942,120
887,98,3,881379345,886,97
903,427,5,891466376,902,424
184,591,3,889907711,183,584
10,100,5,877891747,9,99
447,815,3,878854658,446,805
760,111,4,875666242,759,110
766,386,3,891310620,765,384
6,432,4,883601713,5,429
790,176,3,885155489,789,175
855,462,4,879825383,854,455
271,356,4,885849300,270,354
288,269,5,886373071,287,268
523,435,5,883702263,522,432
699,224,3,878883249,698,223
654,821,3,887864907,653,811
671,174,5,884035685,670,173
233,523,4,877663913,232,516
519,1612,5,883250148,518,1504
664,186,5,876526052,663,185
905,321,4,884983463,904,319
327,131,4,887818783,326,130
222,1440,3,878184697,221,1385
716,451,4,879796961,715,444
56,678,4,892676056,55,670
766,654,4,891309090,765,646
537,431,4,886031678,536,428
707,1021,3,886287079,706,1006
472,748,5,875977682,471,740
206,682,3,888179694,205,674
79,900,4,891271245,78,885
1,241,4,878543133,0,240
854,283,3,882812492,853,282
629,269,3,880115840,628,268
193,750,4,889122950,192,742
699,283,4,879147032,698,282
474,647,4,887924571,473,639
664,514,5,876526179,663,507
561,214,3,885809670,560,213
343,28,5,876404793,342,27
125,722,3,892838687,124,714
7,428,5,892133036,6,425
138,15,4,879023389,137,14
843,657,3,879443668,842,649
759,245,3,881476616,758,244
237,199,4,879376606,236,198
361,59,4,879440652,360,58
645,427,5,892053483,644,424
799,127,4,879254026,798,126
804,1139,3,879446145,803,1124
251,520,5,886271955,250,513
707,694,4,886286246,706,686
406,670,3,879792928,405,662
198,746,4,884207946,197,738
378,195,3,880046516,377,194
501,181,4,883347857,500,180
684,1,4,875810928,683,0
314,7,4,877886375,313,6
184,1012,3,889907448,183,997
164,1025,4,889401510,163,1010
85,512,3,879456199,84,505
489,258,5,891366570,488,257
561,175,4,885807429,560,174
264,672,3,886122447,263,664
113,326,5,875935609,112,324
70,423,5,884066910,69,421
798,709,5,875914860,797,701
348,294,4,886522658,347,293
305,202,3,886323684,304,201
838,258,5,887060659,837,257
269,7,3,891449055,268,6
64,144,3,889737771,63,143
773,357,4,888540448,772,355
294,603,5,889854323,293,595
327,382,3,887819316,326,380
561,492,4,885807369,560,485
450,399,4,882468239,449,397
235,480,4,889655044,234,473
343,655,5,876405697,342,647
640,1258,3,886474866,639,1240
416,232,5,893213549,415,231
814,448,3,885411030,813,441
210,121,4,887737244,209,120
409,733,4,881109264,408,725
458,588,5,886396460,457,581
217,2,3,889069782,216,1
321,498,5,879438699,320,491
889,165,3,880178131,888,164
261,117,4,890455974,260,116
389,23,4,879991147,388,22
82,477,3,876311344,81,470
189,28,4,893266298,188,27
145,270,5,879161577,144,269
13,230,3,882397503,12,229
119,299,4,890626446,118,298
696,883,4,886404208,695,869
807,386,4,893080516,806,384
637,282,3,882903250,636,281
536,148,4,882318820,535,147
727,95,4,883710948,726,94
638,435,3,876694787,637,432
753,89,3,891402240,752,88
569,475,3,879793717,568,468
693,281,3,875483597,692,280
303,176,5,879467260,302,175
271,28,5,885849025,270,27
393,121,4,887744419,392,120
746,82,4,885075337,745,81
465,423,3,883531533,464,421
870,21,3,876319159,869,20
124,144,4,890287645,123,143
137,472,4,881433336,136,465
727,239,4,883711449,726,238
870,286,4,875050332,869,285
286,224,5,889651549,285,223
467,257,4,879532512,466,256
660,402,3,891201380,659,400
387,153,4,886479649,386,152
497,173,5,878759659,496,172
624,125,3,879793093,623,124
130,531,5,875216628,129,524
506,44,4,874874850,505,43
139,676,4,879538275,138,668
197,751,3,891409290,196,743
537,200,3,886031473,536,199
402,151,5,876266984,401,150
121,300,3,891387810,120,299
293,603,5,888905898,292,595
18,169,5,880130252,17,168
659,50,3,891044882,658,49
130,765,4,876252420,129,757
798,423,3,875639864,797,421
41,153,4,890687087,40,152
6,435,4,883601529,5,432
379,179,5,880525132,378,178
110,423,4,886987952,109,421
244,324,4,880601905,243,322
6,491,4,883602174,5,484
193,121,3,889125913,192,120
718,841,4,883349557,717,830
240,245,4,885775831,239,244
374,173,3,882158521,373,172
73,268,3,888625754,72,267
488,1,3,891294896,487,0
233,276,5,877665324,232,275
635,237,3,878879257,634,236
105,258,5,889214306,104,257
58,651,4,884305185,57,643
488,154,3,891293974,487,153
414,288,5,884999066,413,287
468,724,4,875287615,467,716
664,724,3,876525695,663,716
777,135,3,875980391,776,134
721,77,5,877147200,720,76
654,845,4,887863613,653,834
735,515,4,876698755,734,508
711,48,4,879993053,710,47
387,64,3,886480206,386,63
472,477,5,875978387,471,470
828,1068,4,891035864,827,1053
474,1421,4,887928562,473,1367
624,993,4,879793486,623,978
805,144,3,881694693,804,143
790,237,4,884461541,789,236
275,408,3,875154438,274,406
235,1149,4,889655595,234,1134
13,58,4,882139966,12,57
721,875,3,877137527,720,861
639,659,3,891240111,638,651
128,747,3,879968742,127,739
557,8,5,881179653,556,7
557,166,4,881179397,556,165
926,237,3,888351813,925,236
864,282,3,888887469,863,281
186,988,4,891719775,185,973
497,394,3,878759862,496,392
916,211,4,880844395,915,210
535,419,3,879618654,534,417
880,50,5,880167175,879,49
459,357,4,879564308,458,355
543,586,3,877547190,542,579
13,332,3,881515457,12,330
43,144,4,883955415,42,143
274,71,4,878946612,273,70
18,19,3,880130582,17,18
705,241,4,883428128,704,240
573,276,3,885843964,572,275
501,147,3,883348080,500,146
607,847,4,883879638,606,836
402,19,4,876267096,401,18
861,736,4,881274672,860,728
500,1048,3,883865532,499,1033
762,421,4,878719594,761,419
727,121,4,883709518,726,120
378,1400,3,880057088,377,1350
363,1073,4,891496337,362,1058
44,191,4,878347234,43,190
746,210,5,885075211,745,209
847,211,4,878940383,846,210
345,1007,5,884994119,344,992
339,475,5,891032856,338,468
334,315,4,891550535,333,313
315,180,4,879799526,314,179
270,279,5,876954093,269,278
383,425,4,891193181,382,422
437,1148,4,881001983,436,1133
696,1062,4,886403631,695,1047
200,98,5,884128933,199,97
361,88,4,879440974,360,87
711,1466,4,883589693,710,1407
327,108,3,887819614,326,107
382,127,3,875945781,381,126
343,211,5,876405820,342,210
380,59,4,885478447,379,58
524,514,5,884634938,523,507
887,125,5,881377933,886,124
216,172,4,880234639,215,171
710,418,3,882063685,709,416
621,270,4,890517239,620,269
918,1101,4,891987824,917,1086
92,367,3,875654533,91,365
194,135,3,879521474,193,134
198,7,4,884205317,197,6
312,195,5,891698254,311,194
727,434,5,883710717,726,431
507,181,5,889965997,506,180
547,303,3,891282715,546,302
686,425,5,879546651,685,422
618,275,3,891307577,617,274
10,161,4,877892050,9,160
688,259,5,884153750,687,258
542,346,3,886532149,541,344
14,473,5,876964936,13,466
466,344,5,890284231,465,342
293,509,3,888905948,292,502
279,73,4,875310041,278,72
269,632,4,891447931,268,624
70,429,3,884150369,69,426
198,96,4,884208326,197,95
773,1187,3,888540020,772,1170
450,588,4,882376658,449,581
83,64,5,887665422,82,63
474,179,5,887924424,473,178
771,588,5,880659815,770,581
336,42,5,877757669,335,41
59,287,5,888203175,58,286
805,5,4,881695293,804,4
487,62,3,884042630,486,61
826,1091,3,885690379,825,1076
92,307,4,892655699,91,306
460,321,3,882910510,459,319
416,93,4,876697105,415,92
6,517,4,883602212,5,510
13,258,4,882139327,12,257
896,108,3,887159854,895,107
313,200,3,891017736,312,199
243,86,5,879989217,242,85
737,127,5,884315175,736,126
339,434,4,891033350,338,431
524,792,4,884636519,523,782
290,404,3,880475341,289,402
840,165,5,891204239,839,164
92,1090,3,875907079,91,1075
56,73,4,892677094,55,72
862,214,3,879304834,861,213
369,243,3,889428228,368,242
596,682,4,883539173,595,674
532,918,4,893013954,531,903
380,512,3,885479355,379,505
24,151,5,875322848,23,150
524,1456,3,884635031,523,1399
347,411,5,881653132,346,409
380,197,3,885478886,379,196
152,22,5,882828490,151,21
378,684,3,880332643,377,676
690,56,4,881177349,689,55
788,200,4,880869075,787,199
321,59,4,879440687,320,58
481,678,3,885828016,480,670
279,502,5,875310263,278,495
788,692,3,880869106,787,684
682,96,4,888523635,681,95
880,655,4,880174623,879,647
468,856,4,875302155,467,844
442,90,3,883388609,441,89
588,204,5,890015323,587,203
474,185,5,887923923,473,184
790,70,3,885157776,789,69
844,257,4,877381784,843,256
673,300,3,888786942,672,299
892,576,4,886610840,891,569
328,162,4,885048004,327,161
11,382,3,891904573,10,380
933,56,5,874853688,932,55
823,172,5,878437589,822,171
671,472,5,884036411,670,465
194,172,3,879521474,193,171
286,139,3,889653012,285,138
871,435,3,888193336,870,432
134,338,4,891732532,133,336
468,200,4,875292319,467,199
92,294,3,875640679,91,293
222,180,3,878181804,221,179
828,985,3,893186246,827,970
543,265,4,877545356,542,264
89,240,4,879441571,88,239
42,204,5,881107821,41,203
627,947,3,879531301,626,932
272,604,4,879455113,271,596
399,22,3,882342834,398,21
279,128,5,875296461,278,127
301,69,5,882076682,300,68
117,25,4,881009470,116,24
794,751,3,891034523,793,743
277,100,4,879543421,276,99
532,562,5,892859148,531,555
243,1465,3,879988215,242,1406
465,199,3,883531026,464,198
848,183,3,887038104,847,182
141,120,4,884585547,140,119
457,4,4,882397829,456,3
334,634,4,891547513,333,626
659,316,4,891044849,658,314
303,427,4,879466547,302,424
393,705,4,887746456,392,697
250,196,4,878091818,249,195
738,127,4,892957753,737,126
295,157,5,879966498,294,156
15,924,3,879456204,14,909
840,7,4,891203408,839,6
176,268,5,886046979,175,267
859,1009,4,885775277,858,994
871,173,5,888193383,870,172
766,602,4,891310038,765,594
817,118,3,874815947,816,117
499,153,4,885599269,498,152
49,283,3,888066086,48,282
142,7,4,888640489,141,6
241,292,4,887250084,240,291
305,602,3,886324058,304,594
481,191,5,885828543,480,190
178,435,4,882827043,177,432
247,111,5,893097024,246,110
709,173,4,879846169,708,172
346,455,3,874948889,345,448
435,21,4,884134134,434,20
60,173,4,883326498,59,172
630,98,5,885667898,629,97
393,1469,3,889729749,392,1410
497,420,3,879309993,496,418
473,256,4,878157648,472,255
796,1197,3,892660955,795,1180
278,258,3,891295099,277,257
913,186,3,880946006,912,185
836,269,5,885753475,835,268
244,456,3,880605333,243,449
622,99,4,882592383,621,98
398,2,3,875718614,397,1
655,746,3,891999461,654,738
763,173,4,878914968,762,172
43,1053,3,883955859,42,1038
916,58,5,880844291,915,57
312,186,3,891699491,311,185
322,192,5,887313984,321,191
805,747,3,881696729,804,739
930,286,3,879533975,929,285
671,88,4,884036846,670,87
699,546,3,879147769,698,539
542,122,3,886533253,541,121
659,489,4,891045747,658,482
772,322,4,877533546,771,320
655,607,4,887523427,654,599
280,781,4,891701699,279,772
899,518,4,884121379,898,511
469,495,5,879525237,468,488
435,313,5,884268770,434,312
943,67,4,888640143,942,66
459,1115,3,879563506,458,1100
363,235,5,891497130,362,234
552,873,3,879220688,551,859
216,129,4,880232615,215,128
23,91,4,884550049,22,90
864,1135,3,888890594,863,1120
85,511,4,879454112,84,504
174,14,5,886433771,173,13
435,520,4,884132027,434,513
305,178,4,886322966,304,177
121,83,4,891388210,120,82
640,761,5,874778613,639,753
301,80,3,882078883,300,79
523,792,4,883702263,522,782
378,423,4,880056287,377,421
479,180,4,879460819,478,179
608,98,5,880403855,607,97
807,135,5,892705362,806,134
693,88,3,883975500,692,87
454,140,3,888267386,453,139
62,528,5,879375080,61,521
85,241,3,882995340,84,240
254,655,4,886472313,253,647
7,646,5,891351383,6,638
751,382,3,889298463,750,380
393,278,4,887744473,392,277
798,140,4,876175467,797,139
303,1303,3,879543831,302,1283
709,546,4,879848475,708,539
608,92,3,880408150,607,91
26,1011,3,891371597,25,996
492,83,4,879969644,491,82
453,55,4,877554301,452,54
874,191,4,888633311,873,190
764,732,3,876246475,763,724
130,55,5,875216507,129,54
834,237,5,890862437,833,236
291,143,3,875086921,290,142
738,88,3,875351712,737,87
864,87,5,888887403,863,86
339,258,3,891033200,338,257
887,839,4,881379566,886,828
537,714,3,886031886,536,706
339,238,5,891032827,338,237
872,1,3,888479151,871,0
880,591,4,880166990,879,584
804,413,4,879443918,803,411
442,636,5,883390416,441,628
393,161,4,887746883,392,160
906,473,4,879435598,905,466
536,71,5,882360467,535,70
303,952,3,879467706,302,937
125,571,3,892838827,124,564
720,887,5,891262608,719,873
716,430,5,879796620,715,427
833,325,4,875035885,832,323
268,298,3,875742647,267,297
535,212,4,879618613,534,211
6,513,4,883600913,5,506
578,678,3,888957490,577,670
804,328,4,879440600,803,326
527,318,3,879456104,526,316
773,185,4,888540279,772,184
497,741,4,879361707,496,733
807,403,4,892979116,806,401
312,513,5,891698300,311,506
346,89,4,874948513,345,88
851,916,3,891961195,850,901
294,7,4,877819563,293,6
234,194,5,892333653,233,193
429,56,4,882384683,428,55
41,188,4,890687571,40,187
882,582,5,879876573,881,575
602,259,4,888638160,601,258
551,943,5,892783451,550,928
642,625,3,885603932,641,617
412,288,4,879716566,411,287
80,531,4,887401430,79,524
344,58,3,884814697,343,57
413,276,4,879969674,412,275
74,508,4,888333542,73,501
340,946,5,884991647,339,931
285,514,3,890595859,284,507
339,228,4,891033960,338,227
472,392,4,875981503,471,390
907,928,5,880159198,906,913
115,684,3,881171489,114,676
128,1141,4,879968827,127,1126
913,742,3,881036957,912,734
864,708,3,888889863,863,700
244,866,5,880605131,243,852
790,738,3,885158396,789,730
774,1305,3,888555829,773,1285
796,401,3,893219427,795,399
894,13,4,882404137,893,12
608,190,4,880405527,607,189
25,929,4,885852178,24,914
232,435,4,888550013,231,432
334,176,3,891547040,333,175
886,191,5,876031309,885,190
327,188,5,887745774,326,187
60,745,5,883327442,59,737
413,301,3,879968794,412,300
564,924,3,888730534,563,909
420,319,4,891357188,419,317
606,1,5,878148365,605,0
339,528,5,891033044,338,521
99,845,3,885679183,98,834
194,26,3,879522240,193,25
403,118,5,879785974,402,117
308,321,3,887736408,307,319
864,222,4,888887502,863,221
514,114,5,875462466,513,113
59,405,3,888203578,58,403
18,100,5,880130065,17,99
620,674,3,889987586,619,666
533,172,4,879191184,532,171
536,1,5,882318394,535,0
119,727,5,887038711,118,719
913,25,3,881366974,912,24
883,355,5,891692168,882,353
44,153,4,878347234,43,152
468,39,3,875296309,467,38
192,50,4,881367505,191,49
234,653,3,892335108,233,645
336,1118,4,877758055,335,1103
398,124,5,875717717,397,123
506,1136,3,877539905,505,1121
630,866,3,885667148,629,852
160,762,3,876769148,159,754
116,250,4,876452606,115,249
503,233,5,879454811,502,232
833,434,3,875038888,832,431
613,297,5,891227338,612,296
253,182,3,891628374,252,181
391,204,3,877399658,390,203
901,509,4,877288977,900,502
551,385,5,892783791,550,383
618,416,4,891309720,617,414
466,546,4,890285159,465,539
749,391,3,878849149,748,389
914,778,5,887122085,913,769
401,520,3,891033442,400,513
535,1101,4,879619177,534,1086
92,993,4,890251516,91,978
768,744,3,880136272,767,736
222,174,5,878181934,221,173
308,208,4,887736798,307,207
552,829,3,879222738,551,819
303,550,3,879467607,302,543
270,50,5,876954004,269,49
268,483,5,875309859,267,476
807,483,5,892529756,806,476
650,614,3,891385876,649,606
790,227,3,885156647,789,226
291,496,5,875088191,290,489
234,1330,3,892078343,233,1301
59,179,5,888204996,58,178
279,60,4,875310263,278,59
606,235,3,880922566,605,234
766,136,3,891310009,765,135
328,155,4,885048198,327,154
827,302,4,882201356,826,301
416,69,4,876699027,415,68
503,662,3,880383467,502,654
521,31,3,884478135,520,30
527,514,5,879455961,526,507
721,1039,5,877140780,720,1024
504,1030,3,887911314,503,1015
362,347,5,885019261,361,345
875,133,4,876464967,874,132
593,83,5,886194064,592,82
59,739,4,888206485,58,731
561,584,3,885809781,560,577
249,1039,5,879572725,248,1024
457,97,5,882397699,456,96
18,781,3,880132188,17,772
930,117,3,879534803,929,116
924,273,3,889286721,923,272
259,317,5,874809057,258,315
763,730,5,878923456,762,722
545,88,3,879901941,544,87
294,286,5,877818457,293,285
922,271,3,891445117,921,270
504,68,5,887912665,503,67
758,514,5,881974823,757,507
608,736,4,880403484,607,728
621,676,3,880737607,620,668
936,274,3,886832858,935,273
886,419,3,876032353,885,417
458,190,4,886397771,457,189
411,73,4,892845634,410,72
320,174,4,884749255,319,173
332,728,4,893027298,331,720
205,333,4,888284618,204,331
344,121,3,884899792,343,120
198,173,4,884207492,197,172
633,94,4,877211684,632,93
496,421,3,876066229,495,419
301,258,4,882074363,300,257
107,305,4,891264327,106,304
407,25,3,876339975,406,24
13,316,5,888073653,12,314
799,479,5,879254026,798,472
581,50,4,879641698,580,49
76,92,4,882606108,75,91
916,159,3,880845303,915,158
880,627,3,880241256,879,619
747,288,4,888638091,746,287
327,644,3,887747410,326,636
503,489,4,880383625,502,482
422,151,4,875130173,421,150
862,416,3,879305351,861,414
727,841,3,883709208,726,830
304,278,4,884968415,303,277
493,284,4,884130619,492,283
650,118,4,891381546,649,117
173,327,5,877557168,172,325
216,693,3,881428365,215,685
374,763,3,880393754,373,755
210,180,4,887735872,209,179
406,282,3,879539987,405,281
846,58,4,883949200,845,57
311,178,5,884364437,310,177
347,183,3,881654232,346,182
7,618,4,891350900,6,610
841,271,4,889067216,840,270
214,705,4,891544414,213,697
815,230,5,878698098,814,229
213,118,4,878870871,212,117
117,132,4,881012110,116,131
864,47,5,888887502,863,46
486,10,4,879874871,485,9
379,1035,3,880962256,378,1020
552,515,3,879221543,551,508
216,286,4,881432501,215,285
393,322,4,887742825,392,320
447,79,3,878856110,446,78
18,131,4,880131004,17,130
892,222,4,886608094,891,221
567,177,4,882426673,566,176
567,617,4,882425843,566,609
463,813,4,877385125,462,803
641,203,4,879370337,640,202
615,22,4,879448797,614,21
11,707,5,891906389,10,699
402,864,3,876266926,401,850
416,742,4,876697524,415,734
128,228,3,879969329,127,227
934,419,4,891192849,933,417
796,97,3,892690059,795,96
666,963,3,880139090,665,948
706,237,4,880997482,705,236
327,381,4,887819354,326,379
466,17,5,890284766,465,16
593,159,4,875671302,592,158
896,172,5,887158555,895,171
653,208,3,890181185,652,207
682,692,3,888519207,681,684
130,721,3,880396278,129,713
886,384,3,876034074,885,382
243,127,4,879987045,242,126
92,508,5,886443416,91,501
308,520,4,887738508,307,513
411,229,3,891035362,410,228
450,708,4,882397049,449,700
798,306,3,875637329,797,305
54,685,3,880935504,53,677
527,279,4,879456438,526,278
248,176,5,884534808,247,175
239,558,5,889178986,238,551
499,11,3,885599372,498,10
210,451,3,891036054,209,444
790,50,4,884461387,789,49
62,747,3,879375247,61,739
342,763,3,874984854,341,755
678,285,3,879544397,677,284
164,825,4,889402203,163,815
474,285,5,888628044,473,284
42,132,5,881107502,41,131
22,53,3,878888107,21,52
159,1132,5,880557584,158,1117
94,703,3,891721562,93,695
18,287,4,880131144,17,286
433,137,5,880585904,432,136
321,659,4,879440980,320,651
504,678,4,887831115,503,670
880,118,3,880167551,879,117
939,471,5,880261254,938,464
592,1082,3,882608625,591,1067
607,485,3,883879442,606,478
758,826,3,882054854,757,816
682,127,5,888517011,681,126
213,475,4,878870648,212,468
450,505,5,882376658,449,498
429,780,3,882387685,428,771
244,735,5,880605697,243,727
56,747,4,892677162,55,739
391,258,3,877398517,390,257
119,245,4,886176618,118,244
713,344,5,888882276,712,342
711,238,4,879993126,710,237
177,216,4,880130653,176,215
5,17,4,875636198,4,16
11,524,4,891904949,10,517
70,210,4,884065854,69,209
227,1068,4,879035289,226,1053
290,168,3,880474204,289,167
62,1133,4,879376332,61,1118
393,223,4,887746119,392,222
59,228,4,888205714,58,227
345,269,5,884900466,344,268
479,380,3,879462007,478,378
13,566,5,882397502,12,559
308,614,3,887739757,307,606
13,303,4,881514876,12,302
666,523,4,880314194,665,516
934,384,4,891195573,933,382
854,756,3,882813364,853,748
273,311,4,891292905,272,310
863,294,4,889289327,862,293
416,898,4,885114374,415,883
764,591,3,876243572,763,584
532,143,4,874788755,531,142
347,685,3,881652684,346,677
655,93,3,888474986,654,92
42,15,4,881105633,41,14
54,106,3,880937882,53,105
846,1411,4,883950364,845,1360
7,234,5,891351041,6,233
721,988,3,877137598,720,973
571,64,4,883355063,570,63
334,840,4,891545674,333,829
130,183,5,875801369,129,182
457,117,4,882393457,456,116
42,1051,4,881106270,41,1036
487,1,5,883443504,486,0
566,485,3,881650242,565,478
890,50,5,882405807,889,49
130,469,5,876251693,129,462
279,81,4,875732652,278,80
643,183,5,891447790,642,182
164,685,5,889402160,163,677
290,31,4,880475032,289,30
739,301,5,886825529,738,300
291,943,4,874834735,290,928
934,965,4,891192914,933,950
691,178,5,875543281,690,177
852,515,5,891036414,851,508
374,31,5,880396659,373,30
184,660,3,889909962,183,652
327,172,4,887743986,326,171
487,3,5,883444583,486,2
650,403,3,891381709,649,401
406,509,3,879540515,405,502
700,168,3,884494420,699,167
339,240,4,891036641,338,239
334,922,4,891544810,333,907
843,288,4,879443544,842,287
416,327,4,876696853,415,325
437,523,3,881002191,436,516
880,294,4,880166557,879,293
311,471,4,884963254,310,464
405,202,4,885547221,404,201
103,96,4,880422009,102,95
139,296,4,879538218,138,295
451,879,4,879012580,450,865
293,12,4,888905665,292,11
51,692,3,883498685,50,684
862,91,5,879304762,861,90
180,660,5,877372188,179,652
200,570,4,884130484,199,563
592,58,5,882956388,591,57
541,660,5,883865039,540,652
893,771,3,874830424,892,763
586,470,4,884064631,585,463
416,686,5,893213444,415,678
91,79,5,891439018,90,78
851,172,5,875731567,850,171
91,526,4,891439471,90,519
191,896,3,891562090,190,882
474,508,3,887915437,473,501
409,135,5,881107860,408,134
804,636,3,879445334,803,628
880,636,3,880167918,879,628
655,170,3,887523224,654,169
18,237,3,880129991,17,236
107,325,3,891264659,106,323
523,694,5,883703048,522,686
683,305,4,893286261,682,304
551,340,4,892775584,550,338
126,327,3,887855087,125,325
312,528,5,891698695,311,521
796,732,5,893047241,795,724
159,1190,5,881680199,158,1173
919,477,4,875289025,918,470
283,50,5,879297134,282,49
269,50,3,891448926,268,49
123,847,4,879873193,122,836
82,462,4,878769992,81,455
450,1208,3,882399359,449,1191
551,774,5,892783314,550,766
73,213,4,888625753,72,212
709,385,4,879848397,708,383
144,135,5,888105364,143,134
411,228,3,891035309,410,227
537,919,4,886030012,536,904
416,134,4,878879619,415,133
472,49,5,875982607,471,48
135,12,4,879857764,134,11
267,29,3,878973426,266,28
151,174,5,879524088,150,173
895,50,5,879438062,894,49
867,511,5,880078371,866,504
1,45,5,875241687,0,44
92,408,4,876175704,91,406
768,288,4,883834705,767,287
711,1119,4,879994632,710,1104
543,210,3,875721967,542,209
399,132,3,882343327,398,131
695,319,5,888806056,694,317
189,474,5,893265238,188,467
500,370,3,883865952,499,368
901,142,4,877131739,900,141
889,470,4,880180554,888,463
198,660,4,884208624,197,652
932,615,5,891249621,931,607
339,357,5,891032189,338,355
611,315,5,891636098,610,313
762,286,4,878718810,761,285
619,252,3,885953878,618,251
70,202,4,884066713,69,201
322,92,4,887314073,321,91
380,753,4,885479082,379,745
495,153,5,888633165,494,152
236,133,5,890116059,235,132
416,549,4,886316922,415,542
114,195,4,881260861,113,194
119,332,4,886175313,118,330
568,242,4,877906547,567,241
793,685,3,875104718,792,677
301,271,4,882075473,300,270
807,528,4,892530173,806,521
23,189,5,874785985,22,188
622,159,3,882670309,621,158
479,265,4,879460918,478,264
756,919,5,874831383,755,904
160,168,4,876858091,159,167
561,276,4,885807713,560,275
580,249,5,884125243,579,248
234,419,4,892334644,233,417
648,432,5,884368538,647,429
87,523,5,879875649,86,516
932,1454,4,891251985,931,1397
540,126,3,882157105,539,125
298,435,5,884182573,297,432
932,462,4,891249038,931,455
559,56,3,891034550,558,55
932,1204,5,891249821,931,1187
523,255,5,883700144,522,254
796,63,3,893218764,795,62
199,116,5,883782807,198,115
477,255,5,875941763,476,254
253,83,4,891628159,252,82
18,485,5,880132437,17,478
467,268,5,879532164,466,267
308,942,3,887737432,307,927
7,72,5,891353977,6,71
478,218,3,889396731,477,217
654,111,4,887863635,653,110
524,700,5,884637246,523,692
85,196,4,879454952,84,195
289,363,3,876790653,288,361
657,9,4,884239123,656,8
838,82,4,887066783,837,81
798,491,4,875743196,797,484
868,206,5,877108352,867,205
887,210,5,881379649,886,209
326,403,3,879876976,325,401
798,588,4,875638447,797,581
880,411,4,880167328,879,409
736,50,3,878708579,735,49
227,324,4,879035963,226,322
200,411,3,876042824,199,409
815,588,5,878693906,814,581
332,121,5,887916692,331,120
436,568,5,887769416,435,561
518,458,3,876823266,517,451
173,938,3,877557076,172,923
16,318,5,877718107,15,316
844,222,3,877381629,843,221
197,684,4,891409981,196,676
749,930,3,878849558,748,915
112,289,5,884992690,111,288
213,447,4,878955598,212,440
450,305,4,885944806,449,304
26,109,3,891376987,25,108
757,217,3,888467381,756,216
356,312,3,891406317,355,311
829,10,3,881707829,828,9
297,200,3,875239092,296,199
457,304,4,882392853,456,303
363,589,3,891496077,362,582
864,2,4,888889657,863,1
916,188,3,880844789,915,187
622,231,4,882592735,621,230
644,597,4,889077513,643,590
621,1093,4,880738568,620,1078
17,100,4,885272520,16,99
58,8,4,884304955,57,7
209,321,4,883461108,208,319
817,405,3,874815947,816,403
864,273,5,878179555,863,272
292,132,4,881105340,291,131
635,15,3,878879346,634,14
761,295,4,876190130,760,294
279,779,3,878262194,278,770
343,11,5,876405172,342,10
642,133,5,886206274,641,132
388,237,5,886436813,387,236
908,174,3,879722642,907,173
547,302,5,891282575,546,301
715,17,3,875964105,714,16
256,982,3,882152630,255,967
557,180,5,881179653,556,179
298,286,4,884124929,297,285
782,881,3,891498381,781,867
274,742,4,878945322,273,734
116,315,3,886309605,115,313
889,303,3,880176550,888,302
393,1039,3,887745973,392,1024
860,307,3,879801617,859,306
910,210,4,881421309,909,209
592,170,5,882955703,591,169
277,276,4,879543454,276,275
828,313,3,891033342,827,312
13,443,4,882140588,12,436
387,22,5,886483049,386,21
376,274,3,879459115,375,273
436,763,4,887771042,435,755
896,661,4,887158384,895,653
500,319,4,883864793,499,317
424,292,4,880859228,423,291
298,98,4,884127720,297,97
268,1,3,875742341,267,0
207,59,4,877846793,206,58
147,898,5,885593965,146,883
293,124,4,888904696,292,123
939,220,5,880261658,938,219
621,123,4,880738080,620,122
916,710,3,880844332,915,702
323,117,3,878739355,322,116
864,501,3,888891836,863,494
643,23,5,891447835,642,22
655,1041,3,887611537,654,1026
371,423,5,880435071,370,421
278,286,5,891295044,277,285
503,402,3,880383467,502,400
373,451,5,877107430,372,444
903,509,4,891033380,902,502
190,471,5,891033632,189,464
569,405,3,879794498,568,403
268,546,4,875743110,267,539
655,1649,3,892333993,654,1528
606,255,5,887061723,605,254
201,715,4,884140382,200,707
286,597,3,876522360,285,590
883,461,5,891717988,882,454
